Date,Symbol,K val,D val,Buy,Sell
2016-10-31,FOXA,71.84262368608077,59.77245925746216,None,None
2016-11-01,FOXA,61.21213112945854,53.73737704315285,None,None
2016-10-26,NTES,81.81925039380295,75.16211214365107,None,None
2016-10-27,NTES,82.39262523749689,71.83354301857514,None,None
2016-10-28,NTES,77.04157143650998,66.55400190911428,None,None
2016-10-31,NTES,72.7358961142473,61.31021714541643,None,None
2016-11-01,NTES,66.79213298300299,55.597377661001,None,None
2016-10-26,XRAY,11.533126307202943,19.38215596314117,None,None
2016-10-27,XRAY,12.893570459317473,23.30667079111028,None,None
2016-10-28,XRAY,17.236118055404113,28.513220957006684,None,None
2016-10-31,XRAY,16.400896900873853,34.15177240780797,None,None
2016-11-01,XRAY,29.081630483825073,43.02721016127503,None,None
2016-10-26,ROST,69.87194365328713,60.602376377192414,None,None
2016-10-27,ROST,58.068757871235036,55.96759273914505,None,None
2016-10-28,ROST,57.98214779586348,54.91701017310005,None,None
2016-10-31,ROST,60.536467168790224,53.38444136171833,None,None
2016-11-01,ROST,49.42528537454717,49.80842845818239,None,None
2016-10-26,WFM,46.15313286171289,48.20053951626256,None,None
2016-10-27,WFM,46.50245755706734,49.22424284353739,None,None
2016-10-28,WFM,54.9809422756645,50.585135486772415,None,None
2016-10-31,WFM,41.56233283499609,48.387232092326364,None,None
2016-11-01,WFM,55.39904516297448,51.7996817209915,None,None
2016-10-26,CHKP,14.90297296753847,29.480762698957083,None,None
2016-10-27,CHKP,21.789951750990127,36.76965756466639,None,None
2016-10-28,CHKP,30.507477418388547,44.25951047150452,None,None
2016-10-31,CHKP,58.45710158470807,51.1355269980625,None,None
2016-11-01,CHKP,42.42421911421915,47.47473970473972,None,None
2016-10-26,ESRX,55.66449941285255,40.78945953882106,None,None
2016-10-27,ESRX,36.43327946696276,33.35193960180532,None,None
2016-10-28,ESRX,16.792762624486976,31.811269669226597,None,None
2016-10-31,ESRX,28.279047989236865,39.32052319159641,None,None
2016-11-01,ESRX,34.52378237832852,44.841260792776175,None,None
2016-10-26,REGN,78.03292276381313,69.76309454781517,None,None
2016-10-27,REGN,78.89871660489811,65.62818043981618,None,None
2016-10-28,REGN,65.71083084477037,58.992912357275216,None,None
2016-10-31,REGN,56.22822091504278,55.63395311352764,None,None
2016-11-01,REGN,66.01045763831019,55.33681921277007,None,None
2016-10-26,AMAT,49.44652208028919,52.13201268277632,None,None
2016-10-27,AMAT,51.27815661440964,53.47475798401989,None,None
2016-10-28,AMAT,51.25924236634153,54.57305866882501,None,None
2016-10-31,AMAT,64.38881420747202,56.22996682006675,None,None
2016-11-01,AMAT,56.45162937909231,52.150543126364106,None,None
2016-10-26,BMRN,57.568659423809024,55.543018221322995,None,None
2016-10-27,BMRN,53.33020094167382,54.53019762007999,None,None
2016-10-28,BMRN,54.15498663953365,55.13019595928307,None,None
2016-10-31,BMRN,55.74229074636225,55.61780061915779,None,None
2016-11-01,BMRN,66.66666666666667,55.55555555555556,None,None
2016-10-26,SWKS,64.1656965362867,58.43012258356304,None,None
2016-10-27,SWKS,59.86112333846137,55.562335607201206,None,None
2016-10-28,SWKS,51.09194667984273,53.41294174157113,None,None
2016-10-31,SWKS,60.63793668643082,54.573439272435344,None,None
2016-11-01,SWKS,54.623571696312794,51.5411905654376,None,None
2016-10-26,NVDA,67.85640511017849,58.965588989509925,None,None
2016-10-27,NVDA,59.35033632693132,54.52018092917564,None,None
2016-10-28,NVDA,57.66066352070585,52.10510323029779,None,None
2016-10-31,NVDA,54.24669223193692,49.32732308509376,None,None
2016-11-01,NVDA,40.60291553501654,46.86763851167218,None,None
2016-10-26,AVGO,59.09470906364555,48.18667318123418,None,None
2016-10-27,AVGO,50.584741290304365,42.73265524002849,None,None
2016-10-28,AVGO,37.35542225113955,38.80661221489056,None,None
2016-10-31,AVGO,34.87924284412224,39.53220719676607,None,None
2016-11-01,AVGO,25.57606811926396,41.85868937308799,None,None
2016-10-26,PCLN,67.33662763085096,66.51606259378046,None,None
2016-10-27,PCLN,67.79695685245456,66.1057800752452,None,None
2016-10-28,PCLN,75.93712286484585,65.26019168664054,None,None
2016-10-31,PCLN,70.69541210737086,59.92172609753788,None,None
2016-11-01,PCLN,63.604649277864155,54.534883092621385,None,None
2016-10-26,CTXS,38.02125992718132,47.430945221973964,None,None
2016-10-27,CTXS,39.564561273884905,52.13578786937029,None,None
2016-10-28,CTXS,59.84425435121314,58.42140116711298,None,None
2016-10-31,CTXS,64.34276475028452,57.70997457506291,None,None
2016-11-01,CTXS,63.18073846235629,54.3935794874521,None,None
2016-10-26,LRCX,65.7938080893497,61.01385155054385,None,None
2016-10-27,LRCX,61.251678612309114,58.623873281140916,None,None
2016-10-28,LRCX,60.21095125179713,57.30997061555682,None,None
2016-10-31,LRCX,63.51038869590325,55.85948029743666,None,None
2016-11-01,LRCX,56.10207829461009,52.03402609820337,None,None
2016-10-26,SYMC,35.78349579280288,34.30422968175761,None,None
2016-10-27,SYMC,27.00844368920452,33.56459662623498,None,None
2016-10-28,SYMC,20.51259886714023,36.84267309475021,None,None
2016-10-31,SYMC,37.58733838452855,45.0077102085552,None,None
2016-11-01,SYMC,46.15368836170557,48.717896120568525,None,None
2016-10-26,DISCA,84.16149504335647,76.63482274142268,None,None
2016-10-27,DISCA,80.06735185465219,72.87148659045579,None,None
2016-10-28,DISCA,77.11319669183736,69.27355395835758,None,None
2016-10-31,DISCA,82.13318922275243,65.35373259161769,None,None
2016-11-01,DISCA,70.89201282815092,56.96400427605031,None,None
2016-10-26,PAYX,66.77187747826662,57.819459381541996,None,None
2016-10-27,PAYX,63.12078505924832,53.34325033317968,None,None
2016-10-28,PAYX,54.079659696418176,48.454482970145364,None,None
2016-10-31,PAYX,48.036794932137965,45.64189460700895,None,None
2016-11-01,PAYX,33.333333333333336,44.44444444444445,None,None
2016-10-26,DISCK,82.94495000295582,74.67583039508649,None,None
2016-10-27,DISCK,77.87489656960842,70.54127059115183,None,None
2016-10-28,DISCK,74.95843578357504,66.87445760192352,None,None
2016-10-31,DISCK,77.04441513223807,62.83246851109777,None,None
2016-11-01,DISCK,67.17948560158285,55.72649520052762,None,None
2016-10-26,TMUS,58.95907592532956,57.70833016420231,None,None
2016-10-27,TMUS,58.83853388799446,57.08295728363869,None,None
2016-10-28,TMUS,58.65772083199181,56.2051689814608,None,None
2016-10-31,TMUS,64.38658124798786,54.9788930561953,None,None
2016-11-01,TMUS,50.82514688089705,50.27504896029902,None,None
2016-10-26,FOX,77.30669755675703,70.51397442499531,None,None
2016-10-27,FOX,70.90515622524549,67.11761285911444,None,None
2016-10-28,FOX,72.60775465039373,65.22384117604891,None,None
2016-10-31,FOX,75.16165228811609,61.5318844388765,None,None
2016-11-01,FOX,64.1510015427701,54.7170005142567,None,None
2016-10-26,SIRI,52.45247893396066,48.33398654386325,None,None
2016-10-27,SIRI,36.17871840094085,46.27474034881454,None,None
2016-10-28,SIRI,44.26807760141111,51.32275132275139,None,None
2016-10-31,SIRI,60.84656084656078,54.85008818342153,None,None
2016-11-01,SIRI,55.55555555555573,51.85185185185191,None,None
2016-10-26,EA,67.16385844485092,53.8538510367288,None,None
2016-10-27,EA,63.5043945638282,47.19884733266774,None,None
2016-10-28,EA,36.94079184574242,39.0460737170875,None,None
2016-10-31,EA,31.51648250545584,40.098714652760044,None,None
2016-11-01,EA,33.16949217923643,44.38983072641214,None,None
2016-10-26,ORLY,61.17245100908316,50.27234796233674,None,None
2016-10-27,ORLY,33.448137707084435,44.82229643896353,None,None
2016-10-28,ORLY,50.249442099754575,50.50937580490307,None,None
2016-10-31,ORLY,52.04801123402922,50.63934265747732,None,None
2016-11-01,ORLY,49.80502510760411,49.93500836920137,None,None
2016-10-26,LVNTA,55.952191363719805,58.27504755917249,None,None
2016-10-27,LVNTA,56.74385849433152,59.436475656898835,None,None
2016-10-28,LVNTA,70.79540634362414,60.7827842381825,None,None
2016-10-31,LVNTA,63.75130279555637,55.77647318546168,None,None
2016-11-01,LVNTA,55.36717514124299,51.78905838041433,None,None
2016-10-26,QCOM,55.382134705831,60.27623433415512,None,None
2016-10-27,QCOM,70.32813691283383,62.72328414831718,None,None
2016-10-28,QCOM,61.77796251210795,58.92085776605886,None,None
2016-10-31,QCOM,65.04594895484922,57.492305393034314,None,None
2016-11-01,QCOM,61.14645083638056,53.71548361212686,None,None
2016-10-26,CSX,35.29639283495101,35.81241532355651,None,None
2016-10-27,CSX,31.92189490845562,36.07042656785926,None,None
2016-10-28,CSX,30.837425265618524,38.14469239756107,None,None
2016-10-31,CSX,37.47227467699101,41.79832596353235,None,None
2016-11-01,CSX,31.884054820409062,43.96135160680302,None,None
2016-10-26,YHOO,73.30698359296825,64.86467261299428,None,None
2016-10-27,YHOO,69.5848840164905,60.64351712300729,None,None
2016-10-28,YHOO,63.785981938714315,56.17283367626568,None,None
2016-10-31,YHOO,56.23456210562102,52.36625954504136,None,None
2016-11-01,YHOO,51.29632479425459,50.432108264751534,None,None
2016-10-26,VOD,79.8048305098602,74.48759385966972,None,None
2016-10-27,VOD,79.59097818773505,71.82897553457447,None,None
2016-10-28,VOD,85.66549783861481,67.94797420799418,None,None
2016-10-31,VOD,75.51325121313931,59.089212392683855,None,None
2016-11-01,VOD,52.63157894736837,50.87719298245612,None,None
2016-10-26,ULTA,57.910792527926816,55.39887798260085,None,None
2016-10-27,ULTA,48.69987777539172,54.14292070993787,None,None
2016-10-28,ULTA,63.21078414597798,56.86444217721095,None,None
2016-10-31,ULTA,62.71848829936917,53.69127119282742,None,None
2016-11-01,ULTA,47.532987918669626,49.177662639556544,None,None
2016-10-26,MU,73.36454228282004,66.62764035484405,None,None
2016-10-27,MU,69.33256342423003,63.25918939085605,None,None
2016-10-28,MU,63.1257895807896,60.22250237416907,None,None
2016-10-31,MU,66.91086691086696,58.7708587708588,None,None
2016-11-01,MU,64.10256410256416,54.70085470085472,None,None
2016-10-26,MDLZ,41.29038993566324,50.64994458821864,None,None
2016-10-27,MDLZ,47.014118934908446,55.32972191449634,None,None
2016-10-28,MDLZ,66.59442447566107,59.487523404290286,None,None
2016-10-31,MDLZ,63.501082636240625,55.934072868604886,None,None
2016-11-01,MDLZ,56.451703954361065,52.150567984787024,None,None
2016-10-26,MCHP,53.30762484755033,52.84123719967464,None,None
2016-10-27,MCHP,52.6176848299167,52.608043375736784,None,None
2016-10-28,MCHP,53.78028446929463,52.60322264864682,None,None
2016-10-31,MCHP,57.27862939879738,52.01469173832292,None,None
2016-11-01,MCHP,48.14816872425704,49.38272290808568,None,None
2016-10-26,AMGN,99.01120573518156,84.83201158575012,None,None
2016-10-27,AMGN,104.20060695701503,77.74241451103441,None,None
2016-10-28,AMGN,72.72615934565945,64.5133182880441,None,None
2016-10-31,AMGN,68.41760418891094,60.40689775923643,None,None
2016-11-01,AMGN,69.20463363319752,56.40154454439917,None,None
2016-10-26,FB,67.92395918971204,65.62886677036772,None,None
2016-10-27,FB,66.31050846332144,64.48132056069556,None,None
2016-10-28,FB,73.97994819148879,63.56672660938263,None,None
2016-10-31,FB,68.07610866133328,58.36011581832955,None,None
2016-11-01,FB,60.50635819048301,53.50211939682767,None,None
2016-10-26,COST,85.63932198209824,73.21946720602605,None,None
2016-10-27,COST,82.95345789193023,67.00953981798996,None,None
2016-10-28,COST,74.43018683789533,59.03758078101983,None,None
2016-10-31,COST,55.29872292313743,51.34127775258207,None,None
2016-11-01,COST,48.087665501913165,49.36255516730439,None,None
2016-10-26,FISV,43.83583837076019,34.731777312388836,None,None
2016-10-27,FISV,12.251514113183017,30.179746783203157,None,None
2016-10-28,FISV,36.26955418629305,39.143863118213226,None,None
2016-10-31,FISV,33.570961181292375,40.58101758417331,None,None
2016-11-01,FISV,32.25813735684134,44.086045785613784,None,None
2016-10-26,ADSK,66.33131443820093,67.24482304801926,None,None
2016-10-27,ADSK,70.37379402122157,67.70157735292842,None,None
2016-10-28,ADSK,77.27260716713175,66.36546901878185,None,None
2016-10-31,ADSK,74.25967101149928,60.9118999446069,None,None
2016-11-01,ADSK,62.714043233482165,54.23801441116072,None,None
2016-10-26,MSFT,72.24148823273919,65.1968514801908,None,None
2016-10-27,MSFT,64.6913699071625,61.6745331039166,None,None
2016-10-28,MSFT,63.57256667176748,60.166114702293655,None,None
2016-10-31,MSFT,68.86312095512292,58.462888717556744,None,None
2016-11-01,MSFT,59.78831779632095,53.26277259877365,None,None
2016-10-26,DLTR,54.78386098661535,45.611661161012165,None,None
2016-10-27,DLTR,32.37977132153078,41.025561248210565,None,None
2016-10-28,DLTR,45.77475014999806,45.34845621155045,None,None
2016-10-31,DLTR,46.00034633163092,45.13530924232664,None,None
2016-11-01,DLTR,34.1083720930235,44.7027906976745,None,None
2016-10-26,FAST,66.16283384946888,60.239786226163055,None,None
2016-10-27,FAST,54.53275530448729,57.27826241451014,None,None
2016-10-28,FAST,64.4914092141577,58.651015969521566,None,None
2016-10-31,FAST,64.52570248605507,55.73081934720351,None,None
2016-11-01,FAST,54.00013333333315,51.33337777777772,None,None
2016-10-26,BBBY,70.83320348011866,64.82903094133445,None,None
2016-10-27,BBBY,64.235892700855,61.826944671942364,None,None
2016-10-28,BBBY,68.45530854297118,60.62247065748605,None,None
2016-10-31,BBBY,66.08885889714065,56.70605171474349,None,None
2016-11-01,BBBY,56.043944370634684,52.0146481235449,None,None
2016-10-26,EXPE,51.43836473193973,61.74657509068814,None,None
2016-10-27,EXPE,64.97623913995223,66.90068027006235,None,None
2016-10-28,EXPE,81.12820340724853,67.86290083511741,None,None
2016-10-31,EXPE,72.65275154708155,61.23024954905186,None,None
2016-11-01,EXPE,66.55699565011108,55.518998550037026,None,None
2016-10-26,QVCA,48.6843252150669,43.61642278136618,None,None
2016-10-27,QVCA,32.21018003421708,41.08247156451583,None,None
2016-10-28,QVCA,38.11116759397354,45.5186173296652,None,None
2016-10-31,QVCA,50.02399628950262,49.222342197511026,None,None
2016-11-01,QVCA,46.46454545454568,48.82151515151523,None,None
2016-10-26,ADP,12.849364800119664,18.78217405146987,None,None
2016-10-27,ADP,11.705205457060192,21.74857867714497,None,None
2016-10-28,ADP,16.066925158067384,26.77026528718736,None,None
2016-10-31,ADP,16.875559755449732,32.12193535174735,None,None
2016-11-01,ADP,19.235369449688477,39.74512314989616,None,None
2016-10-26,GILD,86.1932595087528,75.55655089018282,None,None
2016-10-27,GILD,91.82189690301901,70.23819658089784,None,None
2016-10-28,GILD,65.20061147661798,59.44634641983724,None,None
2016-10-31,GILD,61.87135924899222,56.569213891446864,None,None
2016-11-01,GILD,61.754423638022544,53.918141212674186,None,None
2016-10-26,SHPG,88.51165447780275,76.11172028221173,None,None
2016-10-27,SHPG,90.83978533116198,69.91175318441624,None,None
2016-10-28,SHPG,78.56261143541873,59.44773711104337,None,None
2016-10-31,SHPG,54.01976224299135,49.890299948855684,None,None
2016-11-01,SHPG,43.47670640536355,47.82556880178785,None,None
2016-10-26,ILMN,76.0134953396357,74.3762891020061,None,None
2016-10-27,ILMN,78.14708721031884,73.55768598319129,None,None
2016-10-28,ILMN,77.23451892743391,71.26298536962751,None,None
2016-10-31,ILMN,76.02255939401377,68.27721859072432,None,None
2016-11-01,ILMN,93.21364456723876,64.40454818907959,None,None
2016-10-26,TRIP,42.17008387789317,56.449043816860694,None,None
2016-10-27,TRIP,56.210952600217276,63.58852378634445,None,None
2016-10-28,TRIP,79.10812687898724,67.27730937940805,None,None
2016-10-31,TRIP,74.83506449926739,61.36190062961846,None,None
2016-11-01,TRIP,63.87595608438198,54.625318694794,None,None
2016-10-26,ADI,41.11086571746459,45.54532939815782,None,None
2016-10-27,ADI,42.916353263628665,47.76256123850443,None,None
2016-10-28,ADI,50.93704669229704,50.185665225942316,None,None
2016-10-31,ADI,54.843128241498064,49.809974492764965,None,None
2016-11-01,ADI,41.88019285519523,47.293397618398416,None,None
2016-10-26,TSCO,22.76671989007103,24.273115761092413,None,None
2016-10-27,TSCO,15.553211863227723,25.026313696603108,None,None
2016-10-28,TSCO,16.982376214689427,29.762864613290798,None,None
2016-10-31,TSCO,20.79652437680477,36.15310881259148,None,None
2016-11-01,TSCO,31.494203091454498,43.831401030484834,None,None
2016-10-26,NTAP,73.75232854029522,68.40812016927111,None,None
2016-10-27,NTAP,73.7018813088885,65.73601598375905,None,None
2016-10-28,NTAP,71.16736910604386,61.75308332119431,None,None
2016-10-31,NTAP,68.48294654627641,57.04594042876954,None,None
2016-11-01,NTAP,53.98231211004829,51.3274373700161,None,None
2016-10-26,VIAB,82.7928316570256,74.27927628921287,None,None
2016-10-27,VIAB,79.6976890252699,70.02249860530651,None,None
2016-10-28,VIAB,75.69054818877713,65.18490339532482,None,None
2016-10-31,VIAB,71.51002830653044,59.932080998598664,None,None
2016-11-01,VIAB,62.42932203389829,54.14310734463277,None,None
2016-10-26,BIDU,53.856651756808965,62.45615338414938,None,None
2016-10-27,BIDU,65.77646604770769,66.75590419781959,None,None
2016-10-28,BIDU,77.21187221489977,67.24562327287555,None,None
2016-10-31,BIDU,75.8971281956292,62.262498801863444,None,None
2016-11-01,BIDU,66.33555231494171,55.44518410498057,None,None
2016-10-26,EBAY,68.8740989997547,63.73560134868842,None,None
2016-10-27,EBAY,67.17253463824592,61.16635252315528,None,None
2016-10-28,EBAY,65.11528710588372,58.163261465609956,None,None
2016-10-31,EBAY,60.17293065882546,54.687248645473076,None,None
2016-11-01,EBAY,55.83322291639065,51.94440763879689,None,None
2016-10-26,SBUX,76.36865870950858,64.51804509855847,None,None
2016-10-27,SBUX,70.55295949283439,58.59273829308342,None,None
2016-10-28,SBUX,62.97229638210872,52.61262769320794,None,None
2016-10-31,SBUX,49.738006511323505,47.432793348757556,None,None
2016-11-01,SBUX,38.84056030242371,46.280186767474575,None,None
2016-10-26,CHTR,33.84611821722045,36.692442074938654,None,None
2016-10-27,CHTR,25.231110361934523,38.115604003797756,None,None
2016-10-28,CHTR,42.67351809556203,44.55785082472937,None,None
2016-10-31,CHTR,43.06727927382317,45.50001718931304,None,None
2016-11-01,CHTR,40.149158441173924,46.716386147057975,None,None
2016-10-26,CMCSA,59.67835802817465,53.22440031388503,None,None
2016-10-27,CMCSA,43.93611432730637,49.99742145674021,None,None
2016-10-28,CMCSA,54.175736420160405,53.028075021457134,None,None
2016-10-31,CMCSA,53.7987489469388,52.4542443221055,None,None
2016-11-01,CMCSA,55.345976029066534,51.78199200968885,None,None
2016-10-26,ADBE,69.83838087709543,66.30825698561529,None,None
2016-10-27,ADBE,65.92265394984042,64.5431950398752,None,None
2016-10-28,ADBE,71.61125365203337,63.853465584892575,None,None
2016-10-31,ADBE,70.1007544913317,59.974571551322185,None,None
2016-11-01,ADBE,64.73444024395225,54.91148008131742,None,None
2016-10-26,LBTYA,34.895671547994475,42.46704893599791,None,None
2016-10-27,LBTYA,33.23525140894182,46.25273762999963,None,None
2016-10-28,LBTYA,48.27803831381934,52.76148074052853,None,None
2016-10-31,LBTYA,60.136333401823876,55.003201953883135,None,None
2016-11-01,LBTYA,57.309908689738265,52.43663622991276,None,None
2016-10-26,TSLA,71.5880227276531,69.03664448608912,None,None
2016-10-27,TSLA,79.26059675825607,67.76095536530713,None,None
2016-10-28,TSLA,72.56863550050122,62.01113466883265,None,None
2016-10-31,TSLA,67.26417594018929,56.73238425299837,None,None
2016-11-01,TSLA,54.39946522820872,51.46648840940291,None,None
2016-10-26,AAL,29.245140626245362,41.31621765961705,None,None
2016-10-27,AAL,41.98085559345618,47.35175617630289,None,None
2016-10-28,AAL,49.69001263819885,50.03720646772625,None,None
2016-10-31,AAL,55.39432498746396,50.21080338248996,None,None
2016-11-01,AAL,42.85712774000886,47.619042580002954,None,None
2016-10-26,LBTYK,39.8476489609068,45.15048970904553,None,None
2016-10-27,LBTYK,37.14368320209731,47.8019100831149,None,None
2016-10-28,LBTYK,50.31015957308719,53.13102352362369,None,None
2016-10-31,LBTYK,58.99469057074986,54.54145549889194,None,None
2016-11-01,LBTYK,56.944513888888935,52.31483796296298,None,None
2016-10-26,MXIM,63.87207889791259,57.163056904587044,None,None
2016-10-27,MXIM,55.121745797849385,53.80854590792427,None,None
2016-10-28,MXIM,52.46289342204871,53.15194596296172,None,None
2016-10-31,MXIM,57.76410757493354,53.49647223341823,None,None
2016-11-01,MXIM,54.0879636879817,51.362654562660566,None,None
2016-10-26,WBA,69.05298757503921,63.38613340257703,None,None
2016-10-27,WBA,60.784090237311275,60.55270631634595,None,None
2016-10-28,WBA,50.39802030643236,60.43701435586328,None,None
2016-10-31,WBA,81.51810040420146,65.45651138057875,None,None
2016-11-01,WBA,72.27715060630219,57.425716868767395,None,None
2016-10-26,DISH,79.54061591152607,72.41732604134135,None,None
2016-10-27,DISH,76.10440028210532,68.855681106249,None,None
2016-10-28,DISH,71.62942447945575,65.23132151832084,None,None
2016-10-31,DISH,75.78650945223448,62.03227003775339,None,None
2016-11-01,DISH,65.46545099153855,55.15515033051285,None,None
2016-10-26,PCAR,62.08236968092157,56.60797433072993,None,None
2016-10-27,PCAR,60.0776067410125,53.87077665563411,None,None
2016-10-28,PCAR,56.495719960903614,50.76736161294492,None,None
2016-10-31,PCAR,47.961964800639535,47.90318243896557,None,None
