Date,High,Low,Close,K val,D val
2016-11-01,43.369999,42.43,42.599998,0,0
2016-10-31,43.630001,43.00,43.169998,59.57442507917561,53.19147502639187
2016-10-28,43.860001,42.959999,43.32,64.43848500650462,56.94047835309612
2016-10-27,44.82,43.700001,43.720001,73.02892235636521,62.303293020852486
2016-10-26,45.009998,44.400002,44.439999,76.7194070939227,67.10866437854256
2016-10-25,45.549999,44.959999,45.060001,85.12563882181465,73.11432252629993
2016-10-24,45.490002,44.650002,45.470001,89.22907945342783,78.48590816867589
2016-10-21,44.650002,43.91,44.540001,82.02880592068891,79.66687408601356
2016-10-20,44.389999,43.52,44.32,74.87818477799587,78.07064431667433
2016-10-19,44.290001,43.720001,43.790001,64.44871972270123,73.53000278534996
2016-10-18,44.75,43.959999,44.18,61.66240033754457,69.57413530274816
2016-10-17,43.700001,43.330002,43.529999,48.44417422760364,62.530814944366654
2016-10-14,44.330002,43.41,43.689999,41.69122554684513,55.584285145192815
2016-10-13,43.43,42.630001,43.16,25.241564332540197,45.47004487430861
2016-10-12,43.41,42.700001,43.330002,24.81859402366913,38.58622792409545
2016-10-11,43.639999,42.509998,42.900002,19.62793465655932,32.26679683491674
2016-10-10,44.240002,43.700001,43.790001,27.402977487789773,30.645523719207752
2016-10-07,44.470001,43.720001,43.919998,39.250775781629955,33.513941073348484
2016-10-06,44.599998,43.759998,43.990002,48.19103323788772,38.4063051281949
2016-10-05,44.610001,43.990002,44.529999,62.18686734355142,46.33315919998041
2016-10-04,44.349998,43.779999,44.130001,65.56507753811226,52.74379864602436
2016-10-03,44.549999,43.959999,44.099998,68.94811087579983,58.14523605594952
2016-09-30,44.459999,43.990002,44.299999,74.37808094671368,63.55618435287091
2016-09-29,44.43,43.830002,44.209999,76.56949160623162,67.89395343732448
2016-09-28,44.419998,43.759998,44.16,77.23679825903778,71.00823504456226
2016-09-27,44.27,43.669998,44.209999,78.47530314778103,73.49725774563518
2016-09-26,44.34,43.93,43.98,63.309812404728866,70.10144263199975
2016-09-23,45.119999,44.099998,44.360001,66.67465500279064,68.95918008893005
2016-09-22,45.119999,44.41,44.509998,63.7601015119767,67.22615389661227
2016-09-21,44.889999,43.849998,44.669998,65.49522423431327,66.6491773425126
2016-09-20,44.779999,44.099998,44.130001,54.23825713912312,62.51220394138278
2016-09-19,44.84,44.00,44.119999,46.503681533086606,57.17602980528405
2016-09-16,44.669998,44.049999,44.419998,48.243821775137675,54.198627128568596
2016-09-15,44.759998,43.50,44.59,53.31200452862748,53.90308626192156
2016-09-14,44.029999,43.43,43.66,38.83351945458889,48.879897326144004
2016-09-13,43.57,42.790001,43.41,25.494535418752953,41.084776690346985
2016-09-12,43.540001,41.849998,43.459999,26.58145816337577,36.250337181356585
2016-09-09,43.150002,42.290001,42.290001,22.206220482439566,31.568964948384245
2016-09-08,43.380001,42.73,43.299999,29.584988543591244,30.90763948011991
2016-09-07,44.23,43.23,43.380001,36.499668861404075,32.7716492738813
2016-09-06,43.689999,42.599998,43.509998,42.839231745204174,36.127510097655595
2016-09-02,43.099998,42.23,42.799999,39.150350311164544,37.13512350215858
2016-09-01,42.279999,41.41,42.150002,29.536705476629752,34.60231749364897
2016-08-31,41.57,41.119999,41.369999,19.293116846298393,29.499250611198775
2016-08-30,41.630001,41.130001,41.580002,17.79244072806941,25.596980650155654
2016-08-29,41.599998,41.02,41.290001,13.683727316429895,21.625896205580403
2016-08-26,41.209999,40.650002,41.049999,9.434000973154683,17.56193112810516
2016-08-25,41.009998,40.400002,40.990002,9.455071318641641,14.859644524950655
2016-08-24,40.75,40.439999,40.669998,8.65321674497912,12.790835264960142
2016-08-23,40.720001,40.23,40.639999,7.857558990341801,11.146409840087362
2016-08-22,40.169998,39.810001,40.119999,4.178632469551542,8.823817383242089
2016-08-19,40.290001,39.779999,39.98,4.508137502643523,7.385257423042567
2016-08-18,40.32,39.84,40.02,6.20543833509577,6.991984393726968
2016-08-17,39.959999,39.34,39.880001,5.938794779971052,6.640921189141662
2016-08-16,40.75,39.290001,39.310001,3.522530043998031,5.601457474093785
2016-08-15,41.990002,41.27,41.48,33.95011157562693,15.0510088412715
2016-08-12,41.299999,40.830002,41.139999,45.4728807395021,25.19163280734837
2016-08-11,41.709999,41.139999,41.310001,55.25351619487958,35.21226060319211
2016-08-10,41.509998,41.00,41.099998,59.1813111624011,43.20194412292844
2016-08-09,41.529999,40.450001,41.25,63.65171699807872,50.01853508131187
2016-08-08,40.91,40.450001,40.610001,58.73076825935239,52.92261280732538
2016-08-05,42.450001,40.009998,40.560001,54.832852044874514,53.55935921984175
2016-08-04,41.110001,40.529999,40.830002,52.79997098350286,53.30622980772878
2016-08-03,40.75,39.630001,40.380001,46.69787095102725,51.103443522161605
2016-08-02,40.240002,39.529999,39.75,35.984224093933804,46.06370371275234
2016-08-01,40.52,39.970001,40.07,30.15387348427274,40.76042696992581
2016-07-29,40.880001,39.73,40.16,27.294369634409687,36.27174119142043
2016-07-28,40.639999,40.049999,40.27,26.643740636984912,33.06240767327526
2016-07-27,41.639999,40.790001,40.889999,33.28759727960859,33.13747087538637
2016-07-26,42.669998,41.189999,41.560001,45.36525446024847,37.21339873700707
2016-07-25,42.630001,41.599998,42.400002,60.710635818658076,45.045811097557404
