Date,High,Low,Close,K val,D val
2016-11-01,71.809998,68.290001,69.050003,0,0
2016-10-31,71.629997,70.75,71.160004,60.51141520859257,53.503805069530856
2016-10-28,72.099998,70.43,70.559998,61.837145505142956,56.28158521473489
2016-10-27,72.849998,70.389999,70.68,62.13465764988939,58.23260935978639
2016-10-26,72.949997,71.199997,72.160004,69.71261932548387,62.05927934835222
2016-10-25,72.300003,70.25,71.870003,72.0831272825524,65.4005619930856
2016-10-24,70.790001,67.989998,70.709999,65.36586223166785,65.38899540594636
2016-10-21,67.660004,66.900002,67.540001,40.55306749096931,57.110352767620675
2016-10-20,67.949997,66.300003,67.730003,31.60839037112446,48.609698635455274
2016-10-19,66.779999,65.82,66.470001,21.924381316999188,39.71459286263658
2016-10-18,66.989998,66.25,66.610001,18.30957507341265,32.57958693289527
2016-10-17,66.599998,65.519997,65.610001,11.224620463347287,25.461264776379274
2016-10-14,66.599998,65.599998,65.989998,9.591653660176778,20.171394404311776
2016-10-13,65.800003,63.700001,65.349998,5.631766414994459,15.324851741206004
2016-10-12,66.779999,65.309998,66.43,13.59234943176433,14.747350971392112
2016-10-11,66.980003,65.620003,66.129997,18.480153244760658,15.991618395848294
2016-10-10,67.559998,66.470001,67.099998,28.30504339495561,20.09609339555073
2016-10-07,67.970001,66.660004,66.849998,43.57591100609473,27.922699265732064
2016-10-06,67.830002,66.260002,67.339996,57.46586885183835,37.77042246110082
2016-10-05,69.580002,68.019997,68.230003,73.67359250544102,49.73814580921422
2016-10-04,69.699997,67.790001,68.300003,75.19283274561644,58.22304145468163
2016-10-03,69.510002,68.330002,68.449997,76.51743942300047,64.32117411078791
2016-09-30,69.190002,67.370003,68.519997,77.78939968940485,68.81058263699356
2016-09-29,67.610001,66.050003,67.400002,72.41517460776423,70.01211329391711
2016-09-28,66.830002,65.93,66.779999,59.43852441468451,66.48758366750624
2016-09-27,66.639999,64.059998,66.540001,47.142017525968036,60.03906162032684
2016-09-26,64.599998,63.529999,64.339996,33.082846492755586,51.05365657780309
2016-09-23,65.290001,64.660004,64.949997,29.726751580212177,43.944688245272786
2016-09-22,65.440002,64.650002,65.019997,27.867529054456348,38.58563518166731
2016-09-21,64.980003,63.27,64.860001,25.763671077466324,34.311647146933645
2016-09-20,64.400002,62.740002,63.09,16.24265431094242,28.28864953493657
2016-09-19,65.260002,63.209999,63.669998,15.407441623346166,23.994913564406435
2016-09-16,63.25,62.119999,62.84,10.78841327861324,19.592746802475368
2016-09-15,62.759998,60.360001,62.689999,10.653112145364522,16.61286858343842
2016-09-14,60.599998,59.509998,60.400002,7.308159224253679,13.511298797043507
2016-09-13,61.299999,59.529999,59.869999,6.555140041550046,11.192579211879021
2016-09-12,60.869999,57.32,60.75,11.340307883654237,11.24182210247076
2016-09-09,62.299999,59.00,59.52,16.59140171770797,13.025015307549829
2016-09-08,62.740002,61.419998,62.639999,32.900005454070254,19.650012023056636
2016-09-07,63.23,61.830002,62.189999,42.37833181950741,27.22611862187356
2016-09-06,63.119999,62.43,63.119999,52.60149719555507,35.68457814643406
2016-09-02,63.349998,61.82,62.529999,56.9400312439637,42.76972917894395
2016-09-01,63.380001,61.34,63.150002,70.1877927124839,51.909083690123936
2016-08-31,61.919998,61.16,61.34,68.9040693805656,57.574078920271155
2016-08-30,62.240002,61.459999,61.630001,69.64341857922652,61.597192139922946
2016-08-29,62.529999,61.889999,61.990002,72.11652123858627,65.10363517281073
2016-08-26,62.380001,61.200001,62.029999,73.98526180907163,68.06417738489769
2016-08-25,61.990002,60.759998,61.529999,68.57768155897611,68.23534544292383
2016-08-24,63.16,61.650002,61.939999,60.73117255147214,65.7339544791066
2016-08-23,63.32,62.73,62.91,67.84113205935883,66.43634700585734
2016-08-22,62.610001,61.709999,62.52,67.61927868502859,66.83065756558109
2016-08-19,62.73,61.799999,62.259998,64.16346673715286,65.94159395610501
2016-08-18,62.200001,60.82,62.099998,59.82397102643027,63.9023863128801
2016-08-17,62.740002,60.66,61.150002,44.96082046696407,57.588531030908094
2016-08-16,62.990002,62.41,62.599998,54.28463219100863,56.48723141760827
2016-08-15,63.50,62.130001,62.98,65.26243649826637,59.412299777827634
2016-08-12,63.380001,60.630001,63.040001,71.4425750364029,63.422391530686056
2016-08-11,59.950001,58.700001,59.700001,36.826985865825804,54.55725630906597
2016-08-10,59.50,58.32,58.509998,23.23185835788412,44.115456992005356
2016-08-09,59.459999,58.740002,58.889999,19.155852804869998,35.7955889296269
2016-08-08,59.139999,58.119999,58.740002,15.47328410929555,29.021487322849783
2016-08-05,58.23,57.610001,58.200001,10.8111979881657,22.951390877955088
2016-08-04,57.490002,56.349998,57.23,5.056921666607865,16.986567807506013
2016-08-03,56.299999,55.66,56.189999,2.6253652358036277,12.199500283605218
2016-08-02,57.029999,55.50,56.040001,3.365894000739833,9.254964855983424
2016-08-01,57.549999,56.360001,56.73,7.368929333826542,8.626286348597796
2016-07-29,57.25,55.380001,57.099998,11.680799746047617,9.64445748108107
2016-07-28,56.599998,56.009998,56.18,13.622349356591917,10.970421439584685
2016-07-27,57.220001,55.720001,56.060001,14.583185696049817,12.174676191739728
2016-07-26,56.919998,56.09,56.630001,19.934547104109985,14.761299829196481
2016-07-25,55.810001,54.759998,55.68,15.949265086906838,15.157288248433268
