Date,High,Low,Close,K val,D val
2016-11-02,70.400002,67.870003,68.68,0,0
2016-11-01,72.400002,69.379997,70.099998,62.714043233482165,54.23801441116072
2016-10-31,72.660004,71.480003,72.279999,74.25967101149928,60.9118999446069
2016-10-28,72.440002,70.589996,71.860001,77.27260716713175,66.36546901878185
2016-10-27,72.120003,70.459999,70.580002,70.37379402122157,67.70157735292842
2016-10-26,72.00,70.599998,70.660004,66.33131443820093,67.24482304801926
2016-10-25,72.410004,70.919998,71.360001,68.5075657242795,67.66573727343933
2016-10-24,72.75,71.199997,72.220001,75.94308899265565,70.4248545131781
2016-10-21,71.339996,70.00,71.18,73.23800901993627,71.3625726820975
2016-10-20,71.400002,70.07,71.129997,71.09307161503887,71.27273899307795
2016-10-19,70.940002,69.860001,70.779999,67.27241515410427,69.93929771342005
2016-10-18,70.32,69.550003,70.129997,52.266667791606686,64.04842107281559
2016-10-17,69.860001,68.769997,68.849998,27.552719608411664,51.88318725134761
2016-10-14,71.230003,69.290001,69.459999,24.14738660576167,42.63792036948563
2016-10-13,69.699997,68.400002,69.290001,20.45339683296575,35.243079190645666
2016-10-12,70.599998,69.760002,70.330002,28.42487671896355,32.97034503341829
2016-10-11,72.769997,69.860001,70.169998,32.51311178805727,32.81793395163128
2016-10-10,73.07,72.00,72.209999,50.73720312391677,38.79102367572644
2016-10-07,72.800003,71.470001,72.010002,59.59212218281968,45.724723178090855
2016-10-06,73.400002,71.760002,72.830002,71.34836623192322,54.265937529368315
2016-10-05,73.239998,71.57,73.209999,79.63222415461544,62.72136640445069
2016-10-04,72.529999,71.00,71.419998,73.221456103077,66.2213963039928
2016-10-03,72.260002,70.849998,71.18,67.34762406871805,66.59680555890122
2016-09-30,72.589996,71.410004,72.330002,71.09841604581199,68.09734238787148
2016-09-29,72.800003,71.410004,71.589996,68.66557069720798,68.28675182431698
2016-09-28,72.690002,71.550003,72.650002,72.24224859667346,69.60525074843581
2016-09-27,71.93,70.830002,71.900002,67.37054260238396,68.86034803308519
2016-09-26,71.639999,70.580002,71.080002,48.156237221303954,61.95897776249144
2016-09-23,72.419998,71.529999,71.669998,44.9882716227134,56.302075715898766
2016-09-22,72.620003,71.760002,72.349998,50.91411961608791,54.50609034929515
2016-09-21,71.779999,68.910004,71.690002,47.85254176380113,52.28824082079714
2016-09-20,69.57,68.32,68.790001,30.873390902953066,45.14995751484912
2016-09-19,69.199997,67.650002,68.129997,19.168548751031782,36.48948792691001
2016-09-16,67.989998,66.360001,67.599998,12.455382078095695,28.47811931063857
2016-09-15,67.400002,65.50,67.389999,13.63483898438755,23.530359201888228
2016-09-14,66.239998,65.059998,65.510002,9.136262601635293,18.732327001803917
2016-09-13,66.900002,65.360001,65.779999,9.265447218591023,15.576700407399619
2016-09-12,67.470001,65.389999,67.349998,16.273959898155667,15.809120237651634
2016-09-09,68.650002,66.839996,66.839996,18.697617104737947,16.771952526680405
2016-09-08,69.150002,68.160004,68.809998,28.999458668779923,20.847787907380244
2016-09-07,68.760002,67.57,68.599998,36.89249364235311,26.196023152371197
2016-09-06,68.199997,67.050003,67.690002,44.03330199735322,32.14178276736521
2016-09-02,68.480003,67.599998,68.010002,53.10758549067936,39.13038367513659
2016-09-01,67.669998,66.779999,67.370003,54.23148519939842,44.16408418322387
2016-08-31,68.050003,67.010002,67.400002,55.22524206031429,47.85113680892067
2016-08-30,68.75,67.519997,68.029999,61.02219149054686,52.24148836946273
2016-08-29,68.889999,67.860001,68.32,66.71486661373154,57.065947784219006
2016-08-26,69.209999,65.059998,68.870003,75.32765241804864,63.15318266216222
2016-08-25,63.919998,63.00,63.700001,39.294766894844074,55.20037740638951
2016-08-24,63.790001,62.959999,63.169998,27.10900738440428,45.836587399061095
2016-08-23,64.00,63.32,63.459999,20.73933825626952,37.47083768479724
2016-08-22,63.59,62.68,63.290001,15.586236170846313,30.175970513480266
2016-08-19,63.84,62.599998,63.740002,15.801759092601202,25.384566706520577
2016-08-18,63.759998,62.720001,63.50,15.07309337309259,21.947408928711248
2016-08-17,62.849998,61.990002,62.790001,11.006888124952402,18.300568660791633
2016-08-16,63.259998,62.610001,62.650002,10.385018095482325,15.662051805688531
2016-08-15,63.209999,61.400002,62.98,11.493975181645098,14.272692931007386
2016-08-12,61.959999,60.950001,61.830002,9.497904773990111,12.681096878668296
2016-08-11,61.75,58.779999,61.709999,14.63792831030769,13.333374022548094
2016-08-10,60.389999,59.810001,60.299999,19.464874996222484,15.377207680439557
2016-08-09,60.50,59.41,60.34,22.938273631896067,17.897562997591727
2016-08-08,59.880001,59.259998,59.369999,19.178874670270865,18.324666888484774
2016-08-05,59.48,58.25,59.330002,16.409123899441312,17.68615255880362
2016-08-04,58.869999,57.959999,58.25,10.939415932960875,15.437240350189372
2016-08-03,58.400002,56.799999,57.950001,7.230063440298329,12.701514713559023
2016-08-02,59.580002,57.34,57.869999,10.341198978953788,11.914742802023945
2016-08-01,59.93,59.009998,59.740002,22.182759797721637,15.337415133923177
2016-07-29,59.669998,58.639999,59.450001,31.907382500806662,20.860737589551007
2016-07-28,60.25,59.119999,59.450001,39.116716041926125,26.946063740342712
2016-07-27,59.779999,58.50,59.619999,51.483209233698894,35.12511223812811
2016-07-26,58.93,58.060001,58.75,51.88971131771679,40.71331193132434
