Date,High,Low,Close,K val,D val
2016-11-01,69.00,67.739998,68.32,0,0
2016-10-31,68.959999,67.720001,68.699997,58.73009196281689,52.910030654272305
2016-10-28,67.879997,66.690002,67.440002,31.86174832027954,45.89393654294138
2016-10-27,66.959999,66.209999,66.919998,24.560014019160512,38.78262903501442
2016-10-26,66.989998,65.910004,66.690002,22.10814349133981,33.22446718712288
2016-10-25,67.510002,67.00,67.209999,28.762459014114334,31.737131129453367
2016-10-24,68.470001,67.360001,67.379997,35.03252286923723,32.83559504271466
2016-10-21,67.510002,66.589996,67.139999,36.623586899109625,34.09825899484632
2016-10-20,67.849998,66.790001,67.400002,40.489078739670674,36.22853224312111
2016-10-19,68.25,67.739998,67.959999,49.10704120636774,40.521368564203314
2016-10-18,68.07,67.230003,67.830002,53.450006817594826,44.830914648667154
2016-10-17,67.760002,66.839996,66.919998,46.67154176616257,45.444457021165626
2016-10-14,67.870003,67.010002,67.449997,51.166376863397566,47.35176363524294
2016-10-13,67.339996,66.059998,67.269997,51.81918084830241,48.84090270626277
2016-10-12,67.07,66.43,66.910004,47.56696915767524,48.41625819006693
2016-10-11,67.459999,66.160004,66.610001,39.31853705048084,45.383684476871565
2016-10-10,68.059998,67.370003,67.389999,44.60792296310292,45.12509730561535
2016-10-07,67.849998,66.739998,67.139999,46.176971681621495,45.4757220976174
2016-10-06,67.639999,66.839996,67.510002,52.85470373594622,47.93538264372701
2016-10-05,67.690002,67.120003,67.470001,56.697682434728264,50.856149240727426
2016-10-04,67.440002,66.879997,67.110001,55.21142270477637,52.30790706207708
2016-10-03,67.779999,67.290001,67.449997,59.97426513651763,54.86335975355726
2016-09-30,67.739998,66.949997,67.330002,61.14957675767842,56.95876542159765
2016-09-29,68.089996,66.980003,67.099998,58.09971783845238,57.33908289388256
2016-09-28,67.440002,66.699997,67.379997,59.80392341193489,58.160696399900004
2016-09-27,67.919998,66.959999,67.050003,55.240658598117584,57.18735046597253
2016-09-26,69.230003,67.010002,67.150002,47.618600306295185,53.997767079413414
2016-09-23,69.440002,68.099998,68.440002,54.67064623207197,54.222060130299596
2016-09-22,70.730003,69.510002,69.75,73.5516891463356,60.6652698023116
2016-09-21,70.339996,69.239998,70.139999,77.48770077428631,66.27274679296984
2016-09-20,70.989998,68.660004,69.940002,78.4574760842505,70.33432322339672
2016-09-19,69.379997,67.949997,68.339996,65.04778605862187,68.57214416847177
2016-09-16,69.120003,68.120003,68.690002,58.82754141382474,65.3239432502561
2016-09-15,69.50,68.129997,69.290001,59.34270745591121,63.33019798547447
2016-09-14,69.160004,67.440002,68.489998,53.4701234068969,60.04350645928194
2016-09-13,69.050003,67.860001,68.410004,47.64017623158571,55.909063050049866
2016-09-12,68.959999,66.540001,68.82,46.91924495083343,52.91245701697772
2016-09-09,70.150002,67.050003,67.160004,35.92371699328843,47.24954367574795
2016-09-08,70.510002,69.879997,70.029999,50.09146940233633,48.196852251277406
2016-09-07,70.599998,70.010002,70.400002,62.308197595936726,52.90063403283051
2016-09-06,71.099998,69.959999,70.089996,68.13053917074934,57.97726907880346
2016-09-02,71.769997,70.550003,70.959999,77.73030760429583,64.56161525396759
2016-09-01,71.949997,70.879997,71.129997,81.07450405306068,70.06591152033195
2016-08-31,72.50,71.32,71.330002,83.56294442473302,74.56492248846564
2016-08-30,73.25,72.190002,72.330002,88.09119097821593,79.07367865171574
2016-08-29,73.82,72.879997,73.080002,91.21629311446371,83.12121680596506
2016-08-26,73.589996,72.550003,72.800003,89.47387883404957,85.23877081532657
2016-08-25,73.110001,72.300003,73.029999,89.09286973931988,86.52347045665768
2016-08-24,73.269997,72.330002,72.480003,81.39189641082838,84.81294577471458
2016-08-23,73.440002,72.980003,73.129997,81.63602402135723,83.7539718569288
2016-08-22,73.910004,72.620003,73.010002,80.7625497780032,82.75683116395359
2016-08-19,73.989998,72.339996,73.970001,87.77024134152347,84.42796788981022
2016-08-18,73.260002,72.309998,72.959999,80.80718480848915,83.22104019603653
2016-08-17,73.07,72.279999,73.010002,74.97012402863137,80.47073480690148
2016-08-16,73.110001,72.419998,72.779999,60.90597733589049,73.94914898323114
2016-08-15,73.139999,72.019997,72.879997,52.29985917668,66.7327190477141
2016-08-12,72.550003,71.300003,71.940002,33.51302017204355,55.65948608915725
2016-08-11,72.349998,71.639999,72.099998,32.255228900102324,47.85806702613894
2016-08-10,72.529999,71.519997,71.860001,28.44275533724795,41.38629646317528
2016-08-09,72.980003,71.739998,71.849998,25.77715315292906,36.183248693093205
2016-08-08,73.230003,72.309998,72.540001,32.55032397101444,34.97227378573362
2016-08-05,73.139999,72.309998,72.709999,39.17231784951489,36.37228847366071
2016-08-04,72.239998,70.610001,72.209999,41.591008911307625,38.111861952876346
2016-08-03,71.400002,70.150002,71.309998,36.633146725242604,37.61895687699843
2016-08-02,71.209999,69.68,70.589996,29.18393609761683,34.80728328387123
2016-08-01,71.739998,70.730003,71.190002,33.634367951867134,34.41631150653653
2016-07-29,71.849998,70.889999,71.699997,41.39000392060362,36.7408756445589
2016-07-28,71.639999,69.00,71.529999,44.96420389657037,39.481985061896054
2016-07-27,71.18,69.720001,70.540001,42.11167499961656,40.35854837446956
2016-07-26,71.720001,70.699997,71.669998,49.11460844250047,43.277235063813194
2016-07-25,71.349998,70.660004,71.209999,50.15833969157976,45.57093660640205
