Date,High,Low,Close,K val,D val
2016-11-02,54.799999,54.27,54.34,0,0
2016-11-01,55.50,54.169998,54.27,33.333333333333336,44.44444444444445
2016-10-31,55.310001,54.810001,55.200001,48.036794932137965,45.64189460700895
2016-10-28,55.419998,54.75,55.049999,54.079659696418176,48.454482970145364
2016-10-27,56.060001,55.119999,55.25,63.12078505924832,53.34325033317968
2016-10-26,55.889999,55.209999,55.57,66.77187747826662,57.819459381541996
2016-10-25,56.50,55.799999,55.84,73.96783629428332,63.20225168578911
2016-10-24,56.52,56.009998,56.169998,77.92416959337451,68.10955765498424
2016-10-21,56.060001,55.330002,56.00,77.9068994814385,71.37533826380233
2016-10-20,56.560001,55.880001,56.240002,81.29966686416412,74.68344779725626
2016-10-19,56.419998,55.959999,56.32,84.185821162666,77.85090558572618
2016-10-18,56.619999,55.799999,56.139999,83.59945298150544,79.76708805098593
2016-10-17,56.209999,55.43,55.740002,73.38007256544417,77.63808288913867
2016-10-14,56.790001,56.200001,56.200001,74.76678234134815,76.68098270654183
2016-10-13,56.32,55.59,56.240002,72.1998440894546,75.18726983417942
2016-10-12,56.369999,55.889999,56.169998,68.38634721602735,72.92029562812873
2016-10-11,56.619999,55.75,56.029999,61.57257575703938,69.13772233776561
2016-10-10,57.080002,56.52,56.669998,71.64192077423883,69.97245514992335
2016-10-07,56.970001,56.16,56.52,70.42790908758784,70.12427312914484
2016-10-06,56.900002,56.400002,56.740002,73.41659418204259,71.22171348011075
2016-10-05,57.32,56.279999,56.799999,76.62111004857715,73.02151233626623
2016-10-04,57.759998,56.779999,57.060001,79.82855308353115,75.29052591868786
2016-10-03,57.779999,57.110001,57.459999,82.26053385096509,77.6138618961136
2016-09-30,58.119999,57.209999,57.869999,89.54355287318393,81.59042555513705
2016-09-29,57.810001,57.139999,57.16,80.38082208085252,81.1872243970422
2016-09-28,59.00,57.009998,57.50,78.20044592165043,80.19163157191161
2016-09-27,60.360001,59.700001,60.27,98.492604973408,86.29195603907708
2016-09-26,59.959999,59.59,59.68,93.5982379338987,88.72738333735094
2016-09-23,60.700001,59.91,59.91,92.16072296500445,89.87182987990211
2016-09-22,60.48,59.93,60.369999,92.28511357035066,90.6762577767183
2016-09-21,59.799999,59.02,59.68,87.164430627132,89.50564872685621
2016-09-20,59.52,58.77,59.220001,78.85792615874838,85.95640787082027
2016-09-19,58.990002,58.400002,58.610001,67.0254439900744,79.64608657723831
2016-09-16,59.09,58.009998,58.23,55.70441530801036,71.66552948749566
2016-09-15,59.110001,57.810001,59.009998,55.203109518665116,66.17805616455215
2016-09-14,58.790001,58.209999,58.380001,49.17788047565322,60.51133093491917
2016-09-13,59.650002,58.220001,58.509998,40.85903681075847,53.96056622686561
2016-09-12,60.009998,58.799999,59.849998,50.76873503646873,52.896622496733315
2016-09-09,60.669998,59.290001,59.290001,50.9161809124324,52.23647530196634
2016-09-08,61.470001,60.830002,61.07,71.93948680389384,58.80414580260884
2016-09-07,61.619999,60.779999,61.540001,81.93051397126615,66.51293519216128
2016-09-06,61.25,60.75,61.240002,84.62911605544079,72.55166214658777
2016-09-02,61.490002,60.849998,61.119999,85.3782885473076,76.82720428016106
2016-09-01,61.029999,60.48,60.990002,84.74040469464197,79.4649377516547
2016-08-31,60.799999,60.400002,60.669998,81.5154622838431,80.14844592905084
2016-08-30,60.779999,60.50,60.759998,79.27031796439982,79.8557366075005
2016-08-29,60.82,60.560001,60.650002,76.67043187247432,78.79396836249178
2016-08-26,61.189999,60.009998,60.50,71.20819571640132,76.26537748046162
2016-08-25,60.98,60.50,60.73,68.07299222369105,73.53458239487142
2016-08-24,60.77,60.509998,60.689999,59.46068172344188,68.84328217106157
2016-08-23,60.869999,60.439999,60.650002,52.891046666191755,63.52587033610497
2016-08-22,60.41,60.009998,60.380001,43.59407615571777,56.88193894264257
2016-08-19,60.169998,59.450001,60.150002,32.21595215813238,48.65994334780584
2016-08-18,59.860001,59.299999,59.830002,28.7570224499285,42.025636381846724
2016-08-17,59.57,59.099998,59.470001,22.16961990489067,35.40696422286137
2016-08-16,59.970001,59.290001,59.290001,17.81009603052543,29.541341492082722
2016-08-15,60.25,59.900002,60.099998,27.822353039988705,28.96834534138472
2016-08-12,60.080002,59.669998,60.029999,33.38078009721185,30.439156926660427
2016-08-11,59.93,59.41,59.900002,36.43830639340404,32.43887341557497
2016-08-10,59.52,59.18,59.509998,32.013480502603,32.29707577791765
2016-08-09,59.619999,59.099998,59.450001,27.93371020810642,30.84262058798057
2016-08-08,59.349998,58.959999,59.080002,18.113670177623074,26.599637117861402
2016-08-05,59.419998,58.849998,59.360001,22.411741098290452,25.20367177800442
2016-08-04,58.720001,58.23,58.639999,9.941191684530462,20.1161784135131
2016-08-03,59.150002,58.259998,58.509998,11.247890165924694,17.16008233098363
2016-08-02,59.259998,58.84,58.880001,18.224682552860724,17.51494907160933
2016-08-01,59.59,58.919998,59.259998,29.146455035240557,21.39211772615307
2016-07-29,59.310001,58.610001,59.279999,38.34985047155084,27.044695307952324
2016-07-28,59.720001,58.93,59.200001,44.586194432014324,32.89186168263966
2016-07-27,61.23,60.18,60.25,74.91425589195151,46.89932641907694
2016-07-26,61.27,60.66,61.209999,83.05393726130109,58.950863366484995
